,pose,news,norms,betsum,Unnamed: 0,xleftpct,modleftpct,modtpct,modrtpct,xrtpct,pew score
0,0.58350127,Breitbart,0.518500307314,0.24,28,-0.354166666667,-0.1875,0.0,0.9375,5.66666666667,6.0625
1,0.51773381716,ABC News,0.507986815416,1.71,2,-1.64035087719,-1.0,0.0,0.842105263158,1.29239766082,-0.505847953216
2,0.215605945122,Economist,0.432469572046,0.17,29,-3.5,-1.05882352941,0.0,0.529411764706,1.0,-3.02941176471
3,0.422892995141,WaPo,0.461422087746,0.41,19,-3.5243902439,-0.987804878049,0.0,0.548780487805,1.24390243902,-2.71951219512
4,0.421251172464,Fox,0.533594259622,2.18,1,-0.389908256881,-0.495412844037,0.0,1.25917431193,3.2752293578,3.64908256881
5,0.337084092981,HuffPo,0.559584745152,0.7,12,-3.52142857143,-0.964285714286,0.0,0.514285714286,1.21428571429,-2.75714285714
6,0.495288487263,NPR,0.586187845304,1.06,8,-4.25,-0.97641509434,0.0,0.424528301887,0.641509433962,-4.16037735849
7,0.464355852317,NYT,0.66704416761,0.68,11,-4.125,-0.992647058824,0.0,0.463235294118,0.625,-4.02941176471
8,0.40870426474,WSJ,0.554997308451,0.58,16,-1.75862068966,-0.775862068966,0.0,1.00862068966,2.34482758621,0.818965517241
